# C++ Register Spill Detection Log
# Generated by gem5 SpillDetector
# =================================
#
# Format: SPILL,store_pc,load_pc,memory_address,store_tick,load_tick,tick_diff,store_inst_count,load_inst_count
#
# Field Descriptions:
#   store_pc        : Program Counter (hexadecimal) of the store instruction that spilled data to memory
#   load_pc         : Program Counter (hexadecimal) of the load instruction that retrieved the spilled data
#   memory_address  : Memory address (hexadecimal) where the spill occurred
#   store_tick      : Simulation time (decimal) when the store operation happened
#   load_tick       : Simulation time (decimal) when the load operation happened
#   tick_diff       : Time difference (decimal) between store and load operations
#   store_inst_count: Global instruction counter when store occurred
#   load_inst_count : Global instruction counter when load occurred
#
# Each line represents one detected register spill event
# =================================

SPILL,403de0,46812d,7fffffffedc8,11822000,11887000,65000,3460,3474
SPILL,403de0,4120fc,7fffffffedc8,11900000,12088000,188000,3493,3532
SPILL,403de0,444195,7fffffffedc8,12101000,12232000,131000,3551,3582
SPILL,403de0,46961e,7fffffffedc8,12295000,12422000,127000,3601,3625
SPILL,403de0,4121b4,7fffffffedc8,12485000,12619000,134000,3644,3679
SPILL,403de0,473bbd,7fffffffedc8,12632000,12727000,95000,3698,3714
SPILL,403de0,444097,7fffffffedc8,12793000,12917000,124000,3733,3756
SPILL,403de0,443fd6,7fffffffedc8,12930000,13077000,147000,3775,3789
SPILL,403de0,444257,7fffffffedc8,13140000,13264000,124000,3808,3831
SPILL,403de0,412bce,7fffffffedc8,13277000,13433000,156000,3850,3875
SPILL,403de0,443f1d,7fffffffedc8,13446000,13513000,67000,3894,3910
SPILL,403de0,41224d,7fffffffedc8,13576000,13697000,121000,3929,3945
SPILL,403de0,444045,7fffffffedc8,13760000,13830000,70000,3964,3985
SPILL,403de0,44432d,7fffffffedc8,13843000,13910000,67000,4004,4020
SPILL,403de0,4695ae,7fffffffedc8,13976000,14049000,73000,4039,4063
SPILL,403de0,411efc,7fffffffedc8,14062000,14278000,216000,4082,4121
SPILL,403de0,411ffc,7fffffffedc8,14341000,14529000,188000,4140,4179
SPILL,403de0,4442bd,7fffffffedc8,14542000,14609000,67000,4198,4214
SPILL,403de0,4680f5,7fffffffedc8,14622000,14746000,124000,4233,4254
